video_id,title,channel,label
ueXdK1wI0tA,How to Create a Habit: The 2 Minute Rule,Peter Attia MD,longevity
PM1WETIX8XA,How to Build Good Habits and Break Bad Ones,Peter Attia MD,
G8akEnFvdD8,Goal Setting: Why Do We Accomplish Some Goals & Not Others?,Peter Attia MD,
Tn1w7Kw8x5E,"183 - Building & Changing Habits with James Clear of ""Atomic Habits""",Peter Attia MD,
xonq9riEg8U,What are the Most Dangerous Drugs? A Framework for Assessing Harm Caused by Drugs,Peter Attia MD,
nUdAhuhIiZk,Can Psychedelics be Used to Treat Addiction?,Peter Attia MD,
g_XKd2Y46Yk,Psilocybin & Depression: A Discussion on David Nutt's Recent Study,Peter Attia MD,
vx5oEbvXHsA,Peter Attia's Framework for Recreational Drugs,Peter Attia MD,longevity
qhGDV4BvQ2M,182 - Psychedelics & Recreational Drugs,Peter Attia MD,longevity
BN5ttn8pStQ,Relating predator prey models to cancer,Peter Attia MD,
ZI4sQ2ZNn6g,Rethinking the approach to cancer using first principles and applying mathematical models,Peter Attia MD,
uR9i2aPD29s,181 - Viewing cancer through an evolutionary lens: a radically different approach to treatment,Peter Attia MD,
fbWa734PwBY,180 - AMA #28 [sneak peek]: All things testosterone and testosterone replacement therapy,Peter Attia MD,
v1iwaQtieMk,"Considerations when training with blood flow restriction (BFR): loading, pace, rest, and risks",Peter Attia MD,
d_9cSc6c8gM,Blood flow restriction (BFR) training and the origins of the Kaatsu system,Peter Attia MD,
3m15T_4jVzE,"179 - Blood flow restriction—benefits, uses, & the relationship between muscle size and strength",Peter Attia MD,training
GjPiVi9hNf0,Advice Lance Armstrong would give to his 15-year-old self,Peter Attia MD,
9md8yoqBOC8,Lance Armstrong: reflecting on his legacy,Peter Attia MD,
rPEn2qRtC8I,Growth through downfall: learning from his mistakes and helping others with Lance Armstrong,Peter Attia MD,
NaGLfau1tRs,"Lance Armstrong: The rise, fall, and growth of a cycling legend | The Peter Attia Drive, Ep. 178",Peter Attia MD,
pVMl0LgdnOU,177 - The development of cancer immunotherapy and its promise for treating advanced cancers,Peter Attia MD,
fEC0fgvOabM,"176 - AMA #27 [sneak peek]: The importance of muscle mass, strength, & cardiorespiratory fitness",Peter Attia MD,training
T1ACcAwn18Q,"NAD and NAD precursors: help or hype? | Peter Attia, M.D. & Matt Kaeberlein, Ph.D.",Peter Attia MD,
ukGZpByD1RQ,"Biomarkers of aging and epigenetic clocks | Peter Attia, M.D. & Matt Kaeberlein, Ph.D.",Peter Attia MD,
r-KiGXZiEYE,The challenges of defining aging,Peter Attia MD,
_vsNw-OCciU,"175 - The biology of aging, rapamycin, and other interventions that target the aging process",Peter Attia MD,longevity
ajB-qvbgyG4,174-The 20th anniversary of the 9/11 attacks: reflections on how they happened & lessons learned,Peter Attia MD,
4kAmCmZKJMc,"173 - AMA #26 [sneak peek]: ﻿Continuous glucose monitors, zone 2, & a framework for interventions",Peter Attia MD,insulin;training
7be3O9ckZ1c,"172 - Esther Perel: Trauma, how narratives shape our worldview, and accepting uncomfortable emotions",Peter Attia MD,
WNKRSiSGvGE,"171- Longevity science: caloric restriction studies, aging biomarkers & possible longevity molecules",Peter Attia MD,longevity
tmZtHIx3biE,170 - AMA #25 [sneak peek]: ﻿Navigating the complexities and nuances of cancer screening,Peter Attia MD,longevity
OX8P5Nxa3oc,Discerning what’s most important about both the COVID-19 zoonotic transmission and lab leak theories,Peter Attia MD,
qdNiZ3cJSgE,A brief history of lab leaks of dangerous pathogens,Peter Attia MD,
r7wrYRftwOQ,The debate about gain-of-function (GoF) research,Peter Attia MD,
RmBJFDBChxA,169 - COVID-19 Lab Leak: Examining all sides of the debate & the barriers to a full investigation,Peter Attia MD,
xcPXEEn_QYc,"Reflections on physical aging, emotional wellbeing, and longevity",Peter Attia MD,longevity
xCkFpz0Gi0I,Hugh Jackman’s experiences as Wolverine and making the movie Logan,Peter Attia MD,
i-hPyaIqyAA,Peter's thoughts on death and Hugh's work on The Fountain,Peter Attia MD,
EBsVXoL72bs,How Hugh finds the energy to consistently perform and the spiritual connection he feels when acting,Peter Attia MD,cardio
9-8o6Htg-08,How Hugh and Peter handle criticism and let go of the desire to please everyone,Peter Attia MD,longevity
gJvVyorWu3I,"Self-identity, overworking, and the importance of living well with Hugh Jackman",Peter Attia MD,
Go4PYU3hJrc,"168 - Hugh Jackman: Reflections on acting, identity, personal transformation, and being Wolverine",Peter Attia MD,
YXLlUO_XTYQ,The broken paradigm of nutrition with Gary Taubes,Peter Attia MD,nutrition
39wNqf5LwyM,Challenges with addressing the obesity and diabetes epidemics with Gary Taubes,Peter Attia MD,weight
8js28V95flc,167 - Gary Taubes: Bad science and challenging the conventional wisdom of obesity,Peter Attia MD,weight
0e1_lYFwoqM,Dental products: what’s useful and what’s not?,Peter Attia MD,
6Md78T7ys9Q,Ideal oral care regimens,Peter Attia MD,
MSMVpBrfTo0,"166 - Oral health, best hygiene practices, & relationship between oral health and systemic disease",Peter Attia MD,
PB83CkfUrEM,The potential for NAFLD & NASH to overwhelm the liver transplant infrastructure in the U.S.,Peter Attia MD,
93r9iYba3Hc,Rising chronic kidney failure due to the prevalence of pre-diabetes and metabolic syndrome,Peter Attia MD,
ZapXw377t5s,"165 - AMA #24 [sneak peek]: Deep dive into blood glucose: why it matters, metrics to track, CGM data",Peter Attia MD,insulin
LETUodmpA2o,"The significance of ApoE genotype, and differentiating Alzheimer’s disease from Lewy body dementia",Peter Attia MD,neuro
Ck3vTKQkEoI,"The pathology of dementia, and the role of the tau and beta-amyloid protein in Alzheimer’s disease",Peter Attia MD,neuro;nutrition
BdD0GOV3nkk,Medical tests for dementia and their relationship to clinical symptoms,Peter Attia MD,
JOJIPLGNEqI,Defining and diagnosing dementia and Alzheimer’s disease,Peter Attia MD,neuro
4hf4ngY5S5E,The promise of monoclonal antibody treatments for Alzheimer’s disease,Peter Attia MD,neuro
zQnVlsyHF0I,"Drug pipeline, clinical trials, and major challenges to overcome in Alzheimer’s disease",Peter Attia MD,neuro
hf2ERS7MAws,"164 - Diagnosing, preventing, & treating Alzheimer’s disease, & life lessons from dementia patients",Peter Attia MD,neuro
tw-5nk4TtHw,How Steve came to appreciate mental health through parenting & the need to emphasize it in education,Peter Attia MD,
DB3yDLmqrP0,Why people are bad at making decisions with Steve Levitt,Peter Attia MD,
MJWXemIDytE,How Steve Levitt came to write Freakonomics & the topics which caused the most controversy,Peter Attia MD,
ZeES1-9My-k,Changing our thinking about what it means to conduct experiments ethically    with Steve Levitt,Peter Attia MD,
P1AS4fhDb-Y,Answering climate questions with a Manhattan Project for climate change with Steve Levitt,Peter Attia MD,
DqliQ_6kD-4,"Current trends in economics: macro vs. micro, usefulness of models, & relationship b/w data & theory",Peter Attia MD,longevity
133Ag4_BvCw,"DNS for injuries, pain, pre-habilitation, and performance enhancement",Peter Attia MD,
WWFz4AGo2rY,Etiology of back pain,Peter Attia MD,
jOqmStK6E_I,"Foundational principles of DNS, and the role of the diaphragm in muscular stability",Peter Attia MD,
cyJ83zI544w,The Prague School of Rehabilitation and the dynamic neuromuscular stabilization (DNS) program,Peter Attia MD,
nbLI-gA0Jus,"High intensity interval training: evolution, pros & cons, & how it fits into a healthy program",Peter Attia MD,
jLhmDMel4j8,How we can encourage better science journalism and reduce the number of sensationalized headlines,Peter Attia MD,
UJiOJ13zwak,"Age-associated decline in aerobic capacity & muscle mass, & the decline with extreme inactivity",Peter Attia MD,sleep
rlvMbXSZQ2M,"Relationship b/w exercise volume & health: minimum/optimal dose, and can too much shorten lifespan",Peter Attia MD,longevity
pYGK2mcVjc0,"Why a higher VO2 Max isn’t always better, & the difference b/w maximum aerobic capacity & efficiency",Peter Attia MD,training
ui22bKJIWlM,Avoiding acute and chronic injuries from exercise,Peter Attia MD,
1nM1iADTcYU,"Breaking down VO2 max: Definition, history, why it plateaus, and whether it really matters",Peter Attia MD,training
Hk69aw2ZtlI,"Keys to preserving muscle, and the value of habits, consistency, and resilience",Peter Attia MD,
z5jznxCNrnA,The important role of exercise,Peter Attia MD,
VYhG_ujDjQU,The problem with studies trying to isolate one nutrient,Peter Attia MD,
MxtfGPLoQPw,"What’s driving muscle growth: intrinsic vs. systemic factors, IGF, and hormone signaling",Peter Attia MD,
a1htJq_5ga0,"The role of protein, carbohydrates, and insulin on muscle growth and preservation",Peter Attia MD,insulin;nutrition
AjlpNsANgJU,"Cutting weight without losing muscle mass: exercise & dietary protocols, fasting, and the literature",Peter Attia MD,nutrition
aRdEZIyyhJA,"#163 - Layne Norton, Ph.D.: Building muscle, losing fat, and the importance of resistance training",Peter Attia MD,nutrition;training
O_Eni8qYMlY,Dr. Sarah Hallberg: A personal journey through cancer | The Peter Attia Drive Podcast,Peter Attia MD,
cl8n73THJoI,Personalized management of metabolic illness,Peter Attia MD,
XVZ2SQf1Zd4,The best early indicators of metabolic disease,Peter Attia MD,
UtnG5FNrLoI,The relationship between diet composition and metabolic markers,Peter Attia MD,nutrition
fghJPpYtTbM,"Prediabetes and metabolic syndrome: Prevalence, early signs, and the importance of treating early",Peter Attia MD,insulin
Dg5i62Zi-IA,"Overview of fatty acids, how they are metabolized, and understanding a standard blood panel",Peter Attia MD,nutrition
5T2TIfYnMe0,Why palmitoleic acid is such an important biomarker,Peter Attia MD,
0e6u9JR-o6o,"#162 - Sarah Hallberg, D.O., M.S.: Treating metabolic disease, & a personal journey through cancer",Peter Attia MD,
7mBZ4Sxcpmw,"#161 - AMA #23 [sneak peek]: All Things Nicotine: benefits, risks, and mechanisms of action",Peter Attia MD,
Rydl3muG6bI,Addressing concerns about mRNA COVID-19 vaccines with Paul Offit,Peter Attia MD,
ozYmZW_8oQ4,Overview and current status of the COVID-19 vaccine strategies with Paul Offit,Peter Attia MD,
u1wEruG4jys,Importance of understanding relative vs. absolute risk reduction regarding COVID-19 vaccines,Peter Attia MD,
y-ZgsYy-6fA,How the failure to make an effective HIV vaccine aided the development of a COVID-19 vaccine,Peter Attia MD,
da2AuPN1ehI,"#160 - Paul Offit, MD: Latest on COVID-19 vaccines and their safety, herd immunity, & viral variants",Peter Attia MD,
eAD0XIYd-Bs,"#159-Peter Hotez MD, PhD.: The anti-vaccine movement, causes of autism, & COVID-19 vaccine update",Peter Attia MD,
txLrNhv8GW0,"Q&A on Zone 2 Exercise with Peter Attia, M.D.",Peter Attia MD,training
icJtTHgR_Ds,#158-Brian Deer: A tale of scientific fraud—Andrew Wakefield & the belief that vaccines cause autism,Peter Attia MD,
sPtiQlTrNAU,Correction and update to: What to make of the news about the Johnson & Johnson (J&J) vaccine?,Peter Attia MD,
nvyV7jDw-jo,What to make of the news about the Johnson & Johnson (J&J) vaccine?,Peter Attia MD,
bJ7-5weia2o,#157 - AMA #22 [sneak peek]: Losing fat and gaining fat: the lessons of fat flux,Peter Attia MD,nutrition
Fy1dMjULbXo,#156-Jake Muise: Humanely harvesting axis deer while alleviating its impact on Hawaii’s ecosystems,Peter Attia MD,
fiDggmQgtJE,"#155 - Chris Sonnenday, M.D.: The history, challenges, and gift of organ transplantation",Peter Attia MD,
kGZi3OxitKk,"#154 - Steve Levitt, Ph.D.: Climate change, mental health, the ethics of experiments, and more",Peter Attia MD,
y6OALVlNgqI,"#152 - Michael Rintala, D.C.: Principles of Dynamic Neuromuscular Stabilization (DNS)",Peter Attia MD,
LRlpoMjaHK0,"#151 - Alex Hutchinson, Ph.D.: Translating the science of endurance and extreme human performance",Peter Attia MD,sleep;training
xkqDebPOfJ4,"#150-Senator Bill Frist, MD: A modern Renaissance man's journey through science, politics & business",Peter Attia MD,
g8bXYKeeWnc,"#148 - Richard Miller, M.D., Ph.D.: The gold standard for testing longevity drugs: the ITP",Peter Attia MD,longevity
2tH6P00RhFY,"#147-Hussein Yassine, M.D.: Deep dive into the “Alzheimer’s gene” (APOE), brain health, and omega-3s",Peter Attia MD,neuro;nutrition;supplements
TNMyGoS5dP0,"#146 - Guy Winch, Ph.D.: Emotional first aid and how to treat psychological injuries",Peter Attia MD,
VrTPk4avbMs,#144 - Phil Maffetone: Optimizing health and performance through maximal aerobic function,Peter Attia MD,
gzLANQ7xkD8,"#143 - John Ioannidis, M.D., D.Sc.: Why most biomedical research is flawed, and how to improve it",Peter Attia MD,
QLqzxsSsAqg,"#142- Robert Abbott: The Bobby Knight story—the cost of unchecked anger, ego, & winning at all costs",Peter Attia MD,
OzZUnl3b49U,"#140 - Gerald Shulman, MD, PhD: Insulin resistance—molecular mechanisms and clinical implications",Peter Attia MD,insulin;training
oPkoLHbjQAU,"#139 - Kristin Neff, Ph.D.: The power of self-compassion",Peter Attia MD,
AJmf1ZLwCuA,#138-Lauren Rogen & Richard Isaacson MD: Alzheimer’s disease prevention—patient & doctor perspective,Peter Attia MD,neuro
CZJYoi_VIic,"#137 - Paul Offit, M.D.: An expert perspective on COVID-19 vaccines",Peter Attia MD,
WKrBVOVOXOc,"#135 - BJ Miller, M.D.: How understanding death leads to a better life",Peter Attia MD,
8kytXpshGks,"#134 - James O’Keefe, M.D.: Preventing cardiovascular disease and the risk of too much exercise",Peter Attia MD,
1CO7Ya7FAMc,"#133 - Vinay Prasad, M.D., M.P.H: Hallmarks of successful cancer policy",Peter Attia MD,
vrlIMuMQuvg,"#130 - Carol Tavris, Ph.D. & Elliot Aronson, Ph.D.: Recognizing and overcoming cognitive dissonance",Peter Attia MD,
svYYprvlL_U,"#129 - Tom Dayspring, M.D.: The latest insights into cardiovascular disease and lipidology",Peter Attia MD,
L7iHfxOrqJI,"#128 – Irene Davis, Ph.D.: Evolution of the foot, running injuries, and minimalist shoes",Peter Attia MD,
5stcuh065Vk,"#126–Matthew Walker, Ph.D.: Sleep & immune function, chronotypes, hygiene tips, & his book",Peter Attia MD,sleep
TH5ttn3eF_M,#125 - John Arnold: The most prolific philanthropist you may not have heard of,Peter Attia MD,
XVA4v0R5PuI,"#123–Joan Mannick & Nir Barzilai: Rapamycin and metformin—longevity, immune enhancement, & COVID-19",Peter Attia MD,insulin;longevity
biSHLJKli0k,"#122 - Lori Gottlieb: Understanding pain, therapeutic breakthroughs, and keys to emotional health",Peter Attia MD,
3GcP75TXEfM,"#121 – Azra Raza, M.D.: Why we’re losing the war on cancer",Peter Attia MD,
QbI4fm2cNz8,"#119 – Terry Real: Breaking the cycle of shame, anger, and depression",Peter Attia MD,
fIAM2YADBbg,"#118 – Lloyd Klickstein, M.D., Ph.D.: Rapamycin, mTOR inhibition, and the biology of aging",Peter Attia MD,longevity
YgY4svjn-M4,"#117 – Stanley Perlman, M.D., Ph.D.: Insights from a coronavirus expert on COVID-19",Peter Attia MD,
jwpTQJVPxo8,"#115–David Watkins, PhD: Immunology, monoclonal antibodies, & vaccine strategies for COVID-19",Peter Attia MD,
93U__YRR-aU,"#114 – Eileen White, Ph.D.: Autophagy, fasting, and promising new cancer therapies",Peter Attia MD,longevity
QC5BBW1MUsk,#113: Normative errors — a conversation with my daughter about current events,Peter Attia MD,
BhayqoIg2Bc,"#112 – Ned David, Ph.D.: How cellular senescence influences aging, and what we can do about it",Peter Attia MD,
DgjxhbCQ6Y0,"#110 – Lew Cantley, Ph.D.: Cancer metabolism, cancer therapies, and the discovery of PI3K",NA,
Z_symF-3qx4,"#109 – John Dudley: The beauty in archery, the love of practice, and a model system for life",Peter Attia MD,
CdfHFhpJqyc,"#103 – Looking back on the first 99 episodes: Strong Convictions, Loosely Held",Peter Attia MD,
uwSYROsue5o,#96–David Epstein: How range of experience leads to better performance in a highly specialized world,Peter Attia MD,
DxbeLdVoYpU,"#94 – Mark Hyman, M.D.: The impact of the food system on our health and the environment",Peter Attia MD,
swEY8qQ45kQ,"#90 – Ryan Holiday: Stillness, stoicism, and suffering less",NA,
jhTGGp88uu0,"#95–Luke Bennett, M.D.: Emotional, cognitive, & physical demands that make Formula 1 a special sport",Peter Attia MD,
F2bxnVD1I1E,"#86 – Damon Hill: Overcoming loss, achieving success, and finding one’s identity",Peter Attia MD,
LbSic4Oo8ME,"#87—Rick Johnson, MD: Fructose—the common link in hypertension, insulin resistance, T2D, & obesity?",Peter Attia MD,insulin;nutrition;training;weight
mDKKanm5SX0,"#85 – Iñigo San Millán, Ph.D.: Mitochondria, exercise, and metabolic health",NA,
fnkOcG3HGl8,"#107 – John Barry: 1918 Spanish flu pandemic—historical account, parallels to today, and lessons",Peter Attia MD,
_1f053mR6qQ,#COVID19 Video #15 (4/16/20)—What is a confidence interval?,Peter Attia MD,
v9uY9UPctno,"#106-Amesh Adalja, MD: COVID-19 vs. past pandemics, preparing for the future, & reasons for optimism",Peter Attia MD,
ly1QIlkfxFM,"#105-Paul Conti, MD: The psychological toll of a pandemic & the societal problems it has highlighted",Peter Attia MD,
g7JlP6cz5Cg,#104 - COVID-19 for kids with Olivia Attia,Peter Attia MD,
d2z73eTFvTM,#COVID19 Video #14 (4/6/20)—Overview of how to interpret screening tests for COVID-19,Peter Attia MD,longevity
_qFUR3WIGVg,#COVID19 Video #13 (4/5/20)—Update on multiple topics,Peter Attia MD,
xdpwP4dK52Y,#COVID19 Video #12 (4/3/20)—The most important experiment I wish we were doing NOW,Peter Attia MD,
cLO14jkJKZg,Common Topics of COVID-19 Scams & Potential Cyber Threats,Peter Attia MD,
caaY-NixY3s,"#102–Michael Osterholm, PhD: COVID-19—Challenges ahead & reasons for optimism and concern",Peter Attia MD,
JWpGztbtDnA,#101 – Ryan Holiday: Finding stillness amidst chaos,Peter Attia MD,
oMSY2ZG0nwo,#COVID19 Video #11 (3/26/20)—What do COVID-19 models tell us?,Peter Attia MD,
9k0Uz2Zd4hw,#COVID19 Video #10 (3/25/20)—My rant for today: testing matters,Peter Attia MD,
6KS5Fl6CId4,"#100 – Sam Harris, Ph.D.: COVID-19—Comprehending the crisis and managing our emotions",Peter Attia MD,longevity
